Source_id,Isl_id,RA_1,E_RA,DEC_1,E_DEC,Total_flux,E_Total_flux,Peak_flux,E_Peak_flux,RA_max,E_RA_max,DEC_max,E_DEC_max,Maj,E_Maj,Min,E_Min,PA,E_PA,Maj_img_plane,E_Maj_img_plane,Min_img_plane,E_Min_img_plane,PA_img_plane,E_PA_img_plane,DC_Maj,E_DC_Maj,DC_Min,E_DC_Min,DC_PA,E_DC_PA,DC_Maj_img_plane,E_DC_Maj_img_plane,DC_Min_img_plane,E_DC_Min_img_plane,DC_PA_img_plane,E_DC_PA_img_plane,Isl_Total_flux,E_Isl_Total_flux,Isl_rms,Isl_mean,Resid_Isl_rms,Resid_Isl_mean,S_Code,RA_2,DEC_2,SIDEPROB,FPEAK,FINT,RMS,MAJOR,MINOR,POSANG,FITTED_MAJOR,FITTED_MINOR,FITTED_POSANG,FLDNAME,NSDSS,SDSS_SEP,SDSS_MAG,SDSS_CLASS,NTMASS,TMASS_SEP,TMASS_MAG,YEAR,MJD,MJDRMS,MJDSTART,MJDSTOP,Separation
2574,2404,21.110971977078204,1.182687311847224E-6,-0.9745080758686818,1.1454090815313724E-6,0.0055308678015783775,1.1522830212612098E-5,0.005742289222170375,6.820229646510022E-6,21.110971977078204,1.182687311847224E-6,-0.9745080758686818,1.1454090815313724E-6,0.0023291259590371947,2.793039063531961E-6,0.0022857821785045463,2.6889249498441843E-6,106.24363317905409,2.587092788652397,0.0023291103107703063,2.793039063531961E-6,0.002285703213345444,2.6889249498441843E-6,106.23793891560967,2.587092788652397,0.0,2.793039063531961E-6,0.0,2.6889249498441843E-6,0.0,2.587092788652397,0.0,2.793039063531961E-6,0.0,2.6889249498441843E-6,0.0,2.587092788652397,0.005464185010582435,1.3101371927743075E-5,6.8867661866534036E-6,-2.1293696761404135E-7,2.4482116714352742E-5,-6.796254638175014E-6,S,21.111057752735352,-0.9741666159870583,0.014053002,9.66,9.742125,0.16879675,1.4,0.0,77.1,6.28,5.56,5.5,01255-01050T,0,99.0,99.0,-,0,99.0,99.0,1995.8783,2450039.0643229987,0.6168790599745042,2450038.7157870377,2450040.712268519,1.2674361598095483
2616,2443,21.0885675539664,3.3299661103298354E-5,-0.6457119695629794,4.0328282838892685E-5,3.1586409417020387E-4,1.5178306404049562E-5,2.3859292778837072E-4,7.1689739861585796E-6,21.0885675539664,3.3299661103298354E-5,-0.6457119695629794,4.0328282838892685E-5,0.003125065894586056,1.0633729722363014E-4,0.0023416858576938353,6.212995941714607E-5,146.33367310337024,4.906307453708089,0.003124986948473799,1.0633729722363014E-4,0.002341510812317943,6.212995941714607E-5,146.32964765883156,4.906307453708089,0.002051723035505923,1.0633729722363014E-4,0.0,6.212995941714607E-5,144.378997243998,4.906307453708089,0.0020516771651372286,1.0633729722363014E-4,0.0,6.212995941714607E-5,144.3749717994593,4.906307453708089,3.0957070308881265E-4,1.0467150365981464E-5,6.886765731906053E-6,-2.1293693919233192E-7,3.7662332488253014E-6,-7.767268606073685E-9,S,21.0885215435689,-0.645308322015724,0.2597048,1.11,0.8002326,0.13453934,3.1,0.0,130.8,6.7,3.7,141.8,01255-00390T,1,6.471907,22.950583,s,0,99.0,99.0,1997.966,2450802.0839773207,1137.8034354055123,2450031.7348842598,2452494.9673495376,1.4625397341185526
2618,2445,21.0871184190119,5.2716021163857745E-6,-1.0230765625695255,4.988691536151813E-6,0.0015008362847848595,1.2651533406129812E-5,0.0014065735249478592,6.992464418570155E-6,21.0871184190119,5.2716021163857745E-6,-1.0230765625695255,4.988691536151813E-6,0.002468139170481734,1.246362044663381E-5,0.002389568746685424,1.1694471803887901E-5,104.98759609074767,6.332206053966497,0.0024681145321186343,1.246362044663381E-5,0.002389501208693938,1.1694471803887901E-5,104.98119220674357,6.332206053966497,8.397469980554561E-4,1.246362044663381E-5,1.9466707201355821E-4,1.1694471803887901E-5,100.67609063550407,6.332206053966497,8.397364136900223E-4,1.246362044663381E-5,1.9466208035465177E-4,1.1694471803887901E-5,100.66968675149997,6.332206053966497,0.0015488113303238644,1.4268893045668212E-5,6.8867661866534036E-6,-2.1293696761404135E-7,2.429906635370571E-5,8.140188583638519E-6,S,21.087316015180388,-1.022791693183731,0.014053002,3.8,3.1149297,0.17088816,0.0,0.0,150.2,5.99,4.73,174.7,01255-01050T,1,0.30152115,18.244488,g,1,0.5938692,15.377,1995.8788,2450039.273193195,0.7883735263811079,2450038.7157870377,2450040.712268519,1.2480238374402244
2648,2474,21.07112845066248,1.0699691167799218E-5,-1.7156326493555376,1.0636081839980276E-5,5.537792213657817E-4,1.1013484564542437E-5,6.034957311875199E-4,6.730851255506893E-6,21.07112845066248,1.0699691167799218E-5,-1.7156326493555376,1.0636081839980276E-5,0.0022641288320822367,2.5393026619822478E-5,0.002240165187570934,2.4846103643133642E-5,52.939699739192,42.54760282688881,0.002264125893295066,2.5393026619822478E-5,0.0022400801823445025,2.4846103643133642E-5,52.9284824801631,42.54760282688881,0.0,2.5393026619822478E-5,0.0,2.4846103643133642E-5,0.0,42.54760282688881,0.0,2.5393026619822478E-5,0.0,2.4846103643133642E-5,0.0,42.54760282688881,5.330644991333708E-4,9.837637035050921E-6,6.8867661866534036E-6,-2.1293698182489607E-7,7.986087439348921E-6,-1.7024173075697036E-6,S,21.07125824044169,-1.715450034816304,0.09504849,1.12,0.74666667,0.13804722,0.0,0.0,86.5,4.92,4.67,15.3,01255-01310T,0,99.0,99.0,-,0,99.0,99.0,1996.1803,2450149.480687562,498.0234004461243,2450052.6800231487,2452939.726666667,0.806418956931113
2661,2486,21.06799844231403,4.5754195966393655E-5,-2.2683253583803316,4.80148414857463E-5,1.428312921182847E-4,1.1750538836030478E-5,1.4517567378237258E-4,6.8547174898438075E-6,21.06799844231403,4.5754195966393655E-5,-2.2683253583803316,4.80148414857463E-5,0.0023957522905007273,1.1623411310126197E-4,0.0022701352996175295,1.0431613012306117E-4,31.771948034055548,36.446035076475255,0.002395636799409079,1.1623411310126197E-4,0.0022699182709734794,1.0431613012306117E-4,31.756992981354927,36.446035076475255,0.0,1.1623411310126197E-4,0.0,1.0431613012306117E-4,0.0,36.446035076475255,0.0,1.1623411310126197E-4,0.0,1.0431613012306117E-4,0.0,36.446035076475255,1.3490900750478955E-4,8.107820052107809E-6,6.8867661866534036E-6,-2.1293695340318664E-7,9.582154234522022E-7,-2.4891241423574684E-7,S,21.068066834552003,-2.2682082797221503,0.014053002,3.13,2.8256943,0.14143485,0.0,0.0,108.8,6.02,5.17,174.1,01255-02230T,1,5.2281737,22.206545,s,0,99.0,99.0,1997.0223,2450457.6584364334,1311.1465024471609,2450071.6256250003,2454919.358680556,0.4880302042969129
2700,2519,21.04993849092635,8.944629302103186E-6,-0.38200985356021677,8.919038839576612E-6,7.261701578877728E-4,1.1562242343719486E-5,7.511448259810654E-4,6.825816543899424E-6,21.04993849092635,8.944629302103186E-6,-0.38200985356021677,8.919038839576612E-6,0.0023517310202351344,2.17508285386501E-5,0.002272501042086381,2.0289801323631173E-5,133.76519526658586,10.886775355266392,0.0023516738325224484,2.17508285386501E-5,0.0022721621040823867,2.0289801323631173E-5,133.762556550162,10.886775355266392,0.0,2.17508285386501E-5,0.0,2.0289801323631173E-5,0.0,10.886775355266392,0.0,2.17508285386501E-5,0.0,2.0289801323631173E-5,0.0,10.886775355266392,7.168981184190714E-4,1.0157272187948666E-5,6.8867661866534036E-6,-2.129369107706225E-7,3.6933317915099906E-6,-6.494288413705362E-7,S,21.050108559676744,-0.3817055486529857,0.014053002,26.34,26.976034,0.13084154,0.97,0.86,140.1,6.47,5.47,179.5,01255-00130Z,1,0.16382031,22.428785,s,0,99.0,99.0,1999.2225,2451260.745670696,1229.4172540698246,2450020.7649884266,2452490.977430556,1.2549683221540746
2706,2525,21.042088968184466,1.4011103462816582E-6,-1.5654404865174456,1.4604782279161628E-6,0.005729745665183537,1.6366576862715076E-5,0.0052074005753458,6.8867661866534036E-6,21.04244012189302,1.4011103462816582E-6,-1.5657960785203362,1.4604782279161628E-6,0.0025828740974053323,3.759654940686111E-6,0.002275357062333044,2.9289305349879547E-6,49.891688047367886,0.46570065094618684,0.002582860685470411,3.759654940686111E-6,0.002275299594956824,2.9289305349879547E-6,49.880659533265,0.46570065094618684,0.0010749430098384665,3.759654940686111E-6,0.0,2.9289305349879547E-6,55.4890021158115,0.46570065094618684,0.0010749348330247202,3.759654940686111E-6,0.0,2.9289305349879547E-6,55.47797360170862,0.46570065094618684,0.005690641248590883,1.361400467563343E-5,6.8867661866534036E-6,-2.1293698182489607E-7,1.1735755833797157E-5,-2.0287207007640973E-6,M,21.04211211570595,-1.5652611118785995,0.014053002,6.52,8.235789,0.15746506,4.67,0.0,41.4,7.68,5.69,28.3,01255-01310T,0,99.0,99.0,-,0,99.0,99.0,1996.4088,2450233.142539925,694.2931168430878,2450040.7103587966,2452939.726666667,0.6510992781183422
2725,2543,21.030049069869936,1.7997855970400143E-6,-1.989619270718192,1.7944238398820678E-6,0.0037293813453034876,1.1769241842146383E-5,0.0037842567589717302,6.861377283422916E-6,21.030049069869936,1.7997855970400143E-6,-1.989619270718192,1.7944238398820678E-6,0.002337269744331339,4.244075290102272E-6,0.0023306959169010393,4.219614567071619E-6,60.61397036223331,25.383714335645706,0.002337268491120786,4.244075290102272E-6,0.002330500905555842,4.219614567071619E-6,60.59953553691588,25.383714335645706,0.0,4.244075290102272E-6,0.0,4.219614567071619E-6,0.0,25.383714335645706,0.0,4.244075290102272E-6,0.0,4.219614567071619E-6,0.0,25.383714335645706,0.003681639598190395,1.4647778726908424E-5,6.886765731906053E-6,-2.1293696761404135E-7,1.7843953173724003E-5,-6.952654985070694E-7,S,21.030053416726297,-1.9893805344517776,0.014053002,17.97,18.558182,0.15025495,1.23,0.82,57.4,6.47,5.52,1.9,01255-01570T,2,0.13607866,23.618078,g,0,99.0,99.0,1995.9569,2450067.7519454835,5.10885513821551,2450060.655729167,2450071.627546297,0.8595928394668066
2729,2546,21.027841735589273,5.740763118803102E-6,-1.2309210936571047,5.374739000036466E-6,0.001180120774175723,1.1630705219949752E-5,0.001212925382378887,6.836449813280456E-6,21.027841735589273,5.740763118803102E-6,-1.2309210936571047,5.374739000036466E-6,0.0023687503440159626,1.3641144253402196E-5,0.002270323005305728,1.2524177984346236E-5,109.76484526918672,5.502491564238254,0.0023687073347216318,1.3641144253402196E-5,0.0022702968561899217,1.2524177984346236E-5,109.75586730305673,5.502491564238254,0.0,1.3641144253402196E-5,0.0,1.2524177984346236E-5,0.0,5.502491564238254,0.0,1.3641144253402196E-5,0.0,1.2524177984346236E-5,0.0,5.502491564238254,0.0011744895875351444,1.2124136144635002E-5,6.8867661866534036E-6,-2.1293695340318664E-7,1.2116613106627483E-5,1.8036767812645849E-7,S,21.028012897711754,-1.2306027600023077,0.014053002,1.22,2.3016496,0.14033283,8.29,1.48,88.4,9.9,6.57,88.1,01255-01050T,0,99.0,99.0,-,0,99.0,99.0,1995.8824,2450040.5875766757,0.44222257189912906,2450038.7157870377,2450040.712268519,1.3010863780545303
2732,2549,21.025621375891454,1.2125700416178724E-5,-2.2314968951886205,2.523323316545303E-5,8.709694952050553E-4,1.7987300474935168E-5,5.203504527706849E-4,6.8867661866534036E-6,21.02593148927631,1.2125700416178724E-5,-2.231843784633824,2.523323316545303E-5,0.003370966215044887,5.9563600947201254E-5,0.0022502396020168923,2.825248431872734E-5,94.54197903830784,1.8350296969004436,0.0033708447601055987,5.9563600947201254E-5,0.002250007635494007,2.825248431872734E-5,94.52561677694639,1.8350296969004436,0.0,5.9563600947201254E-5,0.0,2.825248431872734E-5,0.0,1.8350296969004436,0.0,5.9563600947201254E-5,0.0,2.825248431872734E-5,0.0,1.8350296969004436,8.473405144334377E-4,1.1224768538031907E-5,6.8867661866534036E-6,-2.1293695340318664E-7,2.4994760678964667E-6,-5.649656031891936E-7,M,21.026704916485695,-2.2313472428754726,0.014053002,4.81,6.117983,0.13636802,4.29,0.0,95.3,6.92,6.36,103.8,01255-02230T,0,99.0,99.0,-,0,99.0,99.0,1996.4989,2450266.081413247,950.6680776973061,2450071.6256250003,2454919.358680556,3.9348447302941034
2737,2554,21.024950359486656,4.4989493099757424E-6,-0.9448146373122578,4.139111466908755E-6,0.001549918039848304,1.1749670708880916E-5,0.0015754703035337878,6.853985633738369E-6,21.024950359486656,4.4989493099757424E-6,-0.9448146373122578,4.139111466908755E-6,0.0024006197503710605,1.075447688043963E-5,0.0022651692767471595,9.569752030103602E-6,112.14941531734114,3.126645466015914,0.0024006006755798916,1.075447688043963E-5,0.0022650629132354725,9.569752030103602E-6,112.14247636289957,3.126645466015914,0.0,1.075447688043963E-5,0.0,9.569752030103602E-6,0.0,3.126645466015914,0.0,1.075447688043963E-5,0.0,9.569752030103602E-6,0.0,3.126645466015914,0.0015302264514881184,1.0202115995410549E-5,6.886765731906053E-6,-2.1293693919233192E-7,1.0585587915556971E-5,-1.9124099708278663E-6,S,21.025000784287776,-0.9445083337852762,0.014053002,3.01,2.6828263,0.1393872,0.0,0.0,97.9,5.87,5.25,174.0,01255-01050T,2,0.30099595,22.197828,g,0,99.0,99.0,1995.8777,2450038.857319415,0.47682078520998705,2450038.7157870377,2450040.712268519,1.1175308086591027
2743,2560,21.019562889844472,5.20178436242063E-6,-1.0147273513728412,5.072890448101378E-6,0.0012630148955334712,1.157048923116382E-5,0.0013054648534326617,6.828419161336756E-6,21.019562889844472,5.20178436242063E-6,-1.0147273513728412,5.072890448101378E-6,0.002329257770260024,1.2273542276347147E-5,0.0022958733410560674,1.1920803580165169E-5,105.31065881088222,14.773944716109053,0.0023292222238284204,1.2273542276347147E-5,0.002295799964784043,1.1920803580165169E-5,105.30311102490793,14.773944716109053,0.0,1.2273542276347147E-5,0.0,1.1920803580165169E-5,0.0,14.773944716109053,0.0,1.2273542276347147E-5,0.0,1.1920803580165169E-5,0.0,14.773944716109053,0.0012454556668234828,9.975877281493413E-6,6.8867661866534036E-6,-2.1293693919233192E-7,9.222158951160964E-6,-2.2326555608742638E-6,S,21.019703972586434,-1.0143389071990172,0.014053002,2.2,1.3876922,0.1520034,0.0,0.0,12.0,5.64,3.84,3.9,01255-01050T,1,2.3906274,21.154034,g,0,99.0,99.0,1995.8785,2450039.1525501893,0.7911554783237338,2450038.7157870377,2450040.712268519,1.4877497139475855
2746,2563,21.018295542269218,2.8836971854572257E-6,-1.1518230888110965,2.8313568075401794E-6,0.002239178598639062,1.1482870998178702E-5,0.002333489174899505,6.812957397254888E-6,21.018295542269218,2.8836971854572257E-6,-1.1518230888110965,2.8313568075401794E-6,0.002334954212631432,6.913779214345692E-6,0.0022715462298189036,6.539494921002753E-6,125.40591635688297,4.359588005717113,0.0023349369500758727,6.913779214345692E-6,0.0022714828792362377,6.539494921002753E-6,125.3973234092768,4.359588005717113,0.0,6.913779214345692E-6,0.0,6.539494921002753E-6,0.0,4.359588005717113,0.0,6.913779214345692E-6,0.0,6.539494921002753E-6,0.0,4.359588005717113,0.002187137289493038,1.0291219136908835E-5,6.886765731906053E-6,-2.1293693919233192E-7,1.5078184333106037E-5,-4.229743808537023E-6,S,21.018387453623912,-1.1516833392373955,0.014053002,2.9,2.6483018,0.15315409,0.0,0.0,141.8,6.22,5.08,173.0,01255-01050T,0,99.0,99.0,-,0,99.0,99.0,1995.8816,2450040.270614413,0.7940040207435313,2450038.7157870377,2450040.712268519,0.6021179172584158
2750,2567,21.017036544204554,1.2299567833327844E-5,-0.9652992500057452,1.159241295979924E-5,5.259008994888282E-4,1.1374467361207274E-5,5.53676084766138E-4,6.794201405780332E-6,21.017036544204554,1.2299567833327844E-5,-0.9652992500057452,1.159241295979924E-5,0.002325946926896458,2.89850046856662E-5,0.0022572163385822163,2.7275009729223878E-5,96.52464728012806,16.818064889558148,0.0023258958527408616,2.89850046856662E-5,0.00225714555307104,2.7275009729223878E-5,96.5174245866956,16.818064889558148,0.0,2.89850046856662E-5,0.0,2.7275009729223878E-5,0.0,16.818064889558148,0.0,2.89850046856662E-5,0.0,2.7275009729223878E-5,0.0,16.818064889558148,5.052638792186218E-4,9.744386456873247E-6,6.886765731906053E-6,-2.1293698182489607E-7,7.765324880892877E-6,-1.527569452264288E-6,S,21.01725876486357,-0.9650472462280335,0.014053002,1.42,1.274359,0.14179957,1.88,0.0,10.7,6.66,4.65,5.2,01255-01050T,1,6.189756,22.084227,g,0,99.0,99.0,1995.8778,2450038.91419004,0.5661549988890232,2450038.7157870377,2450040.712268519,1.2094816736860166
2753,2570,21.01119785602009,9.109763730164919E-6,-2.2844713235169283,9.54253230126815E-6,9.670650375384988E-4,1.373647637259523E-5,8.26093313526319E-4,7.129364063223464E-6,21.01119785602009,9.109763730164919E-6,-2.2844713235169283,9.54253230126815E-6,0.002576433442140625,2.2494688469007883E-5,0.002511752041722654,2.142688720073561E-5,171.1975224737599,14.028025831560576,0.0025760662922923593,2.2494688469007883E-5,0.0025117199905252308,2.142688720073561E-5,171.18019676636993,14.028025831560576,0.0010099452600842965,2.2494688469007883E-5,9.310875013193554E-4,2.142688720073561E-5,139.02546188414001,14.028025831560576,0.0010097996739269327,2.2494688469007883E-5,9.310771566449434E-4,2.142688720073561E-5,139.00813617675,14.028025831560576,0.0019372396869001076,1.4553982123008409E-5,6.886765731906053E-6,-2.1293695340318664E-7,8.536686436855234E-6,4.0101582499119104E-7,C,21.01115428329287,-2.2842084247397283,0.014053002,13.78,19.330702,0.14117476,4.24,3.07,119.1,7.34,6.6,157.7,01255-02230T,2,4.246585,19.543,g,0,99.0,99.0,1997.5167,2450638.092376015,1556.8973893243174,2450071.6256250003,2454919.358680556,0.9593262633799146
2754,2570,21.013767089801593,9.483538633423724E-6,-2.283887280221903,1.0501388534433105E-5,0.0010034390305867977,1.4493688404211414E-5,8.055393412952682E-4,7.204294366845732E-6,21.013767089801593,9.483538633423724E-6,-2.283887280221903,1.0501388534433105E-5,0.0027127324514540294,2.4986734462565403E-5,0.002538435710634652,2.204311782530164E-5,162.2852507623878,5.686274366275448,0.002712320032318447,2.4986734462565403E-5,0.0025384287866148467,2.204311782530164E-5,162.26803187559705,5.686274366275448,0.0013191869619504284,2.4986734462565403E-5,0.0010011644125287216,2.204311782530164E-5,153.96841472382172,5.686274366275448,0.0013189828377841402,2.4986734462565403E-5,0.0010011643901286953,2.204311782530164E-5,153.95119583703098,5.686274366275448,0.0019372396869001076,1.4553982123008409E-5,6.886765731906053E-6,-2.1293695340318664E-7,8.536686436855234E-6,4.0101582499119104E-7,C,21.013824887258345,-2.2836972277690353,0.014053002,14.23,19.645136,0.14106421,4.16,3.04,139.5,7.48,6.38,164.4,01255-02230T,2,6.2669215,22.268942,g,0,99.0,99.0,1997.4989,2450631.605409231,1549.1039217375067,2450071.6256250003,2454919.358680556,0.7150797743898927
2755,2571,21.01367196951203,2.9299792628062316E-6,-1.050102815743516,2.818795151221197E-6,0.002105692010632903,1.1154055180228263E-5,0.0022639003749405436,6.755859331871575E-6,21.01367196951203,2.9299792628062316E-6,-1.050102815743516,2.818795151221197E-6,0.002293255826971018,6.924397371885838E-6,0.0022418469584773925,6.611851007048185E-6,106.57406774723704,5.395555528991481,0.002293219591418948,6.924397371885838E-6,0.0022417830239072904,6.611851007048185E-6,106.56614890339222,5.395555528991481,0.0,6.924397371885838E-6,0.0,6.611851007048185E-6,0.0,5.395555528991481,0.0,6.924397371885838E-6,0.0,6.611851007048185E-6,0.0,5.395555528991481,0.002039773353840448,1.0021533708957828E-5,6.8867661866534036E-6,-2.1293693919233192E-7,1.6403653717134148E-5,-6.206200396263739E-6,S,21.01373267970455,-1.0497944191805535,0.014053002,7.24,7.5300145,0.15562144,1.65,0.37,38.6,6.54,5.49,5.8,01255-01050T,1,0.15674727,22.34531,s,0,99.0,99.0,1995.8793,2450039.4209259246,0.9071818572906954,2450038.7157870377,2450040.712268519,1.131528334752851
2761,2577,21.003500491243752,1.8381991363306204E-7,-1.085319713939328,1.7454228154172997E-7,0.03916914173171242,4.238434216758087E-5,0.040431116052777154,6.886765277158702E-6,21.00383912940262,1.8381991363306204E-7,-1.0857051850979293,1.7454228154172997E-7,0.0024281878724429296,4.4038413782133873E-7,0.0023221184523917063,4.0294652897970737E-7,27.144279823271432,0.16461039078579207,0.002428110380414674,4.4038413782133873E-7,0.0023220941074053626,4.0294652897970737E-7,27.13590279662162,0.16461039078579207,5.414690898251862E-4,4.4038413782133873E-7,0.0,4.0294652897970737E-7,44.73598119445243,0.16461039078579207,5.41447163189977E-4,4.4038413782133873E-7,0.0,4.0294652897970737E-7,44.72760416780262,0.16461039078579207,0.03826461666987217,4.336820288460428E-5,6.886765277158702E-6,-2.1293695340318664E-7,4.0865736082196236E-5,-3.365019438206218E-5,M,21.00358814123979,-1.0850444918784603,0.014053002,74.72,76.2451,0.15677108,0.94,0.68,114.8,6.44,5.47,179.2,01255-01050T,0,99.0,99.0,-,0,99.0,99.0,1995.8801,2450039.7286461364,0.9518241669363791,2450038.7157870377,2450040.712268519,1.039814050352191
2769,2582,21.008269869021053,5.488149677382238E-6,-1.5768060681590368,5.252682701782428E-6,0.0011840336805062047,1.1447913094004274E-5,0.0012379685649316938,6.807345206551379E-6,21.008269869021053,5.488149677382238E-6,-1.5768060681590368,5.252682701782428E-6,0.002324772346514927,1.2927998034051248E-5,0.002274003309583617,1.2364500049238601E-5,95.3305578853959,10.22280363907074,0.002324699233685757,1.2927998034051248E-5,0.002273994177683808,1.2364500049238601E-5,95.31851882493538,10.22280363907074,0.0,1.2927998034051248E-5,0.0,1.2364500049238601E-5,0.0,10.22280363907074,0.0,1.2927998034051248E-5,0.0,1.2364500049238601E-5,0.0,10.22280363907074,0.0011572826253735899,1.0936377159479285E-5,6.886765731906053E-6,-2.1293693919233192E-7,1.1044316124753095E-5,-2.519962436053902E-6,S,21.008321462334607,-1.5765138485361954,0.1633163,2.1,1.1578379,0.14876378,0.0,0.0,94.8,4.75,4.01,176.0,01255-01310T,0,99.0,99.0,-,0,99.0,99.0,1996.1587,2450141.5964859556,489.9282288291784,2450040.7103587966,2452939.726666667,1.0682490487695606
