_RAJ2000,_DEJ2000,_r,NVSS,RAJ2000,DEJ2000,e_RAJ2000,e_DEJ2000,S1.4,e_S1.4,l_MajAxis,MajAxis,l_MinAxis,MinAxis,f_resFlux,Source_id,Isl_id,RA,E_RA,DEC,E_DEC,Total_flux,E_Total_flux,Peak_flux,E_Peak_flux,RA_max,E_RA_max,DEC_max,E_DEC_max,Maj,E_Maj,Min,E_Min,PA,E_PA,Maj_img_plane,E_Maj_img_plane,Min_img_plane,E_Min_img_plane,PA_img_plane,E_PA_img_plane,DC_Maj,E_DC_Maj,DC_Min,E_DC_Min,DC_PA,E_DC_PA,DC_Maj_img_plane,E_DC_Maj_img_plane,DC_Min_img_plane,E_DC_Min_img_plane,DC_PA_img_plane,E_DC_PA_img_plane,Isl_Total_flux,E_Isl_Total_flux,Isl_rms,Isl_mean,Separation
21.2184167,-2.1162778,0.80211,012452-020658,01 24 52.42,-02 06 58.6,0.25,5.3,6.1,0.6,<,73.2,<,50.2,,2260,2108,21.218782126345335,7.764976949856381E-6,-2.1137314435959262,7.604291657260557E-6,8.101334522458609E-4,1.1648032994746229E-5,8.254967143513086E-4,6.8867661866534036E-6,21.21912484351934,7.764976949856381E-6,-2.114080887234805,7.604291657260557E-6,0.0022232828761535304,1.839708456171186E-5,0.0021873389637275236,1.779169180414504E-5,154.352301280067,20.658484200395886,0.002223084237108349,1.839708456171186E-5,0.0021873344676466414,1.779169180414504E-5,154.3439269131668,20.658484200395886,0.0,1.839708456171186E-5,0.0,1.779169180414504E-5,0.0,20.658484200395886,0.0,1.839708456171186E-5,0.0,1.779169180414504E-5,0.0,20.658484200395886,7.979118593848803E-4,1.0597182283818614E-5,6.8867661866534036E-6,-2.1293693919233192E-7,9.260670587186505
21.2905,-2.3135833,0.970436,012509-021848,01 25 09.72,-02 18 48.9,0.03,0.6,99.4,3.0,<,18.9,<,14.8,,2017,1877,21.290712957832593,4.891197595326283E-6,-2.31369529428571,1.8683084699908459E-6,0.006532103473167804,2.2007271302580852E-5,0.0036366477376509315,6.886765731906053E-6,21.29113157417407,4.891197595326283E-6,-2.3135273934880147,1.8683084699908459E-6,0.004293660568484875,1.1613882126964408E-5,0.002352688661618605,4.139492909684998E-6,7.899305047765644,0.20376103407249177,0.004293118489696257,1.1613882126964408E-5,0.0023526600176146223,4.139492909684998E-6,7.893042373950692,0.20376103407249177,0.003571838522396051,1.1613882126964408E-5,3.9091298831903874E-4,4.139492909684998E-6,7.965119031331292,0.20376103407249177,0.0035713878967641157,1.1613882126964408E-5,3.9090819369910415E-4,4.139492909684998E-6,7.95885635751634,0.20376103407249177,0.006461824794664056,1.3912518603258935E-5,6.886765731906053E-6,-2.1293693919233192E-7,0.8656473009869715
21.3046667,-1.4668889,0.224078,012513-012800,01 25 13.12,-01 28 00.8,0.04,0.7,32.5,1.1,<,18.8,<,16.0,,1961,1822,21.304793226517724,1.6688786330634192E-7,-1.4673839605668009,1.7826298333773443E-7,0.03748749283292769,1.412725081125294E-5,0.03898786403895844,6.8867661866534036E-6,21.30513754066004,1.6688786330634192E-7,-1.4677434262614446,1.7826298333773443E-7,0.0023194186300511694,4.199675491587073E-7,0.0022442113447727983,3.927875132974101E-7,94.8827025158016,0.22230524172849472,0.0023194108388443916,4.199675491587073E-7,0.002244209046343309,3.927875132974101E-7,94.87909120470083,0.22230524172849472,0.0,4.199675491587073E-7,0.0,3.927875132974101E-7,0.0,0.22230524172849472,0.0,4.199675491587073E-7,0.0,3.927875132974101E-7,0.0,0.22230524172849472,0.037372007784667434,1.9721623184265347E-5,6.8867661866534036E-6,-2.1293696761404135E-7,1.8394676545066078
21.3097083,-1.9303611,0.596153,012514-015549,01 25 14.33,-01 55 49.3,0.08,1.1,18.8,1.1,,26.1,<,20.1,,1919,1783,21.307710534921117,1.3947068879555223E-6,-1.9310907224663882,1.3786007892540112E-6,0.004831756832274662,1.1766580949029897E-5,0.004904041173430454,6.860728510070118E-6,21.307710534921117,1.3947068879555223E-6,-1.9310907224663882,1.3786007892540112E-6,0.0023494772040733468,3.3094136597463564E-6,0.0023179457521861923,3.220740234956012E-6,122.26993704106741,4.228269903657631,0.002349415680831309,3.3094136597463564E-6,0.0023178897775053566,3.220740234956012E-6,122.2652828489696,4.228269903657631,0.0,3.3094136597463564E-6,0.0,3.220740234956012E-6,0.0,4.228269903657631,0.0,3.3094136597463564E-6,0.0,3.220740234956012E-6,0.0,4.228269903657631,0.008275820613702288,2.4360966926569497E-5,6.886765731906053E-6,-2.1293696761404135E-7,7.652760085389317
21.3170417,-0.5568056,0.832014,012516-003324,01 25 16.09,-00 33 24.5,0.13,2.1,7.8,0.5,<,29.5,<,28.3,,1909,1773,21.31741582262377,5.936480259590816E-6,-0.5569478539378733,5.813151565804187E-6,0.0010882509331399028,1.1480874297424595E-5,0.0011343072609420724,6.813364366963197E-6,21.31741582262377,5.936480259590816E-6,-0.5569478539378733,5.813151565804187E-6,0.002317625833636393,1.401363364197683E-5,0.002288241427723495,1.3653884092348388E-5,72.25318737132608,19.100057030839395,0.0023175772210635042,1.401363364197683E-5,0.0022880515452929546,1.3653884092348388E-5,72.25193936248485,19.100057030839395,0.0,1.401363364197683E-5,0.0,1.3653884092348388E-5,0.0,19.100057030839395,0.0,1.401363364197683E-5,0.0,1.3653884092348388E-5,0.0,19.100057030839395,0.0010525786715429063,9.264068632567223E-6,6.886765731906053E-6,-2.1293693919233192E-7,1.4408578888702634
21.3214583,-0.3086389,1.074443,012517-001831,01 25 17.15,-00 18 31.1,0.03,0.6,570.5,20.1,,14.4,<,15.9,,1814,1690,21.32153518633336,1.2510625867399957E-6,-0.3087128201149515,7.269476104105767E-7,0.014652753995314408,4.061082622066024E-5,0.010254599081036517,6.886765731906053E-6,21.32181643032294,1.2510625867399957E-6,-0.30894810642442116,7.269476104105767E-7,0.003637125559862328,3.0566376435124125E-6,0.0024379694061025126,1.5054592715139165E-6,162.1638577439806,0.0908783782050188,0.00363659882308857,3.0566376435124125E-6,0.0024378960775102453,1.5054592715139165E-6,162.1631882832158,0.0908783782050188,0.0027561931051299344,3.0566376435124125E-6,7.180082845752646E-4,1.5054592715139165E-6,161.30646085421853,0.0908783782050188,0.002755799459817721,3.0566376435124125E-6,7.17985252005483E-4,1.5054592715139165E-6,161.30579139345372,0.0908783782050188,0.015024492462602708,6.815044477805696E-5,6.886765731906053E-6,-2.1293696761404135E-7,0.3839618994114099
21.3286667,-2.1840278,0.835695,012518-021102,01 25 18.88,-02 11 02.5,0.28,9.1,4.3,0.6,<,101.0,<,42.3,,1852,1720,21.329114801186883,1.2531536660319811E-5,-2.1846807113798112,1.2908860806466405E-5,5.463589199708308E-4,1.1993441532572403E-5,5.43110163544921E-4,6.896411878968093E-6,21.329114801186883,1.2531536660319811E-5,-2.1846807113798112,1.2908860806466405E-5,0.0023834199905558274,3.0586169442529975E-5,0.0023331125369360803,2.9314446495093113E-5,157.1038896682555,24.478191677634086,0.0023831916842000853,3.0586169442529975E-5,0.0023330971035526705,2.9314446495093113E-5,157.09944019452598,24.478191677634086,0.0,3.0586169442529975E-5,0.0,2.9314446495093113E-5,0.0,24.478191677634086,0.0,3.0586169442529975E-5,0.0,2.9314446495093113E-5,0.0,24.478191677634086,5.446715861298947E-4,9.555157214429481E-6,6.886765731906053E-6,-2.1293693919233192E-7,2.850136709449136
21.3480833,-0.9860833,0.412322,012523-005909,01 25 23.54,-00 59 09.9,0.67,7.5,3.3,0.6,<,97.3,<,66.2,S*,1789,1665,21.344842259868617,2.284671685594951E-4,-0.9862914720523127,2.4548694418466426E-4,6.270188199761135E-5,1.749822309668125E-5,3.998309279194657E-5,7.374633342279034E-6,21.344842259868617,2.284671685594951E-4,-0.9862914720523127,2.4548694418466426E-4,0.003236774340082718,6.427715731493807E-4,0.0026779595937106567,4.587624634549097E-4,141.37463918162317,43.999893131639666,0.0032367461523051416,6.427715731493807E-4,0.002677917742523364,4.587624634549097E-4,141.3729010723867,43.999893131639666,0.0022242771542889954,6.427715731493807E-4,0.001281497615009942,4.587624634549097E-4,138.81418851283857,43.999893131639666,0.0022242600694590965,6.427715731493807E-4,0.0012814762711784355,4.587624634549097E-4,138.8124504036021,43.999893131639666,1.0379648232057548E-4,1.1780390266503732E-5,6.8867666414007545E-6,-2.1293695340318664E-7,11.690062562033006
21.3768333,-2.4038611,1.044577,012530-022413,01 25 30.44,-02 24 13.9,0.18,2.8,5.7,0.5,<,36.2,<,33.5,,1656,1544,21.376200874435735,4.951381918368609E-5,-2.4052307025805444,5.6070041585889636E-5,1.4733491705434202E-4,1.2552428444214994E-5,1.3912673285915405E-4,6.938469947875907E-6,21.376200874435735,4.951381918368609E-5,-2.4052307025805444,5.6070041585889636E-5,0.0026508413175125845,1.4446673666599496E-4,0.0022084310691680964,1.0078733522788448E-4,34.51427763560693,12.092926202781342,0.002650575675874273,1.4446673666599496E-4,0.002208292358793872,1.0078733522788448E-4,34.51135511709256,12.092926202781342,0.00119511485014925,1.4446673666599496E-4,0.0,1.0078733522788448E-4,38.12239860222958,12.092926202781342,0.0011950071726533132,1.4446673666599496E-4,0.0,1.0078733522788448E-4,38.11947608371521,12.092926202781342,1.6860206067098355E-4,1.2996419551998651E-5,6.8867661866534036E-6,-2.1293695340318664E-7,5.429999831665261
21.3952917,-2.3698611,1.008665,012534-022211,01 25 34.87,-02 22 11.5,0.25,3.9,4.3,0.5,<,44.1,<,40.2,,1597,1483,21.39524167168648,6.177492720743699E-5,-2.369833709301243,4.114202715317395E-5,1.934179691311782E-4,1.4321420218846637E-5,1.5697005940115133E-4,7.134684886721388E-6,21.39524167168648,6.177492720743699E-5,-2.369833709301243,4.114202715317395E-5,0.0029080009478634726,1.4566217936388918E-4,0.0023423566835661515,9.660880653681952E-5,93.72816685089309,9.51434131583499,0.0029079950662836015,1.4566217936388918E-4,0.0023420060492546817,9.660880653681952E-5,93.72607474259712,9.51434131583499,0.0,1.4566217936388918E-4,0.0,9.660880653681952E-5,0.0,9.51434131583499,0.0,1.4566217936388918E-4,0.0,9.660880653681952E-5,0.0,9.51434131583499,1.7411338672529E-4,8.963532570210238E-6,6.8867661866534036E-6,-2.1293696761404135E-7,0.20519378406341382
21.4057917,-2.3569167,0.994693,012537-022124,01 25 37.39,-02 21 24.9,0.45,6.9,2.5,0.4,<,63.4,<,56.9,,1567,1453,21.40579309296118,3.330123669171468E-5,-2.358063826118638,3.4244045139315435E-5,1.8590048276376827E-4,1.137189483177884E-5,1.957676911934187E-4,6.794645927866301E-6,21.40579309296118,3.330123669171468E-5,-2.358063826118638,3.4244045139315435E-5,0.0023072472109480395,8.06396110606892E-5,0.002275156828435747,7.84167189923834E-5,4.273565695808701,102.12501258455697,0.002306910207816958,8.06396110606892E-5,0.002275152381427842,7.84167189923834E-5,4.271918143423349,102.12501258455697,0.0,8.06396110606892E-5,0.0,7.84167189923834E-5,0.0,102.12501258455697,0.0,8.06396110606892E-5,0.0,7.84167189923834E-5,0.0,102.12501258455697,1.7240363051062552E-4,8.329993779427223E-6,6.8867666414007545E-6,-2.1293693919233192E-7,4.12965706660765
21.411125,-1.1942222,0.197016,012538-011139,01 25 38.67,-01 11 39.2,0.13,1.7,13.9,1.1,,32.7,<,34.5,,857,793,21.411373893900574,3.517646542897479E-7,-1.1953610699415016,4.822172651939745E-7,0.029073124344616504,1.5837383361871457E-5,0.020947201866881864,7.273540887626405E-6,21.411373893900574,3.517646542897479E-7,-1.1953610699415016,4.822172651939745E-7,0.0030601921211070196,1.1552299200848133E-6,0.002506806683074496,8.006465657037708E-7,165.223635131486,0.07938928901213457,0.003060179732558674,1.1552299200848133E-6,0.0025068043219610703,8.006465657037708E-7,165.22291635800286,0.07938928901213457,0.001930060910737299,1.1552299200848133E-6,9.302736259381113E-4,8.006465657037708E-7,163.33199055712848,0.07938928901213457,0.0019300533526323469,1.1552299200848133E-6,9.302726267918556E-4,8.006465657037708E-7,163.33127178364535,0.07938928901213457,6.189388586513119,7.693945592398351E-4,6.886768005642807E-6,-2.1293679708378477E-7,4.196658187389758
21.4147083,-2.1711111,0.808988,012539-021016,01 25 39.53,-02 10 16.0,0.08,1.2,15.9,0.7,<,29.8,<,24.8,,1542,1425,21.415198527178784,3.7214322452376673E-6,-2.171365517469183,4.249260552601005E-6,0.002455900832254068,1.412669796312194E-5,0.002026569958580542,7.126873445001308E-6,21.415198527178784,3.7214322452376673E-6,-2.171365517469183,4.249260552601005E-6,0.00284933345680441,1.0930747727449702E-5,0.002350984957647236,7.579108905535072E-6,33.96193505141999,0.8196230372478929,0.0028491528859900146,1.0930747727449702E-5,0.002350905397982914,7.579108905535072E-6,33.96077432793237,0.8196230372478929,0.0015863375672785377,1.0930747727449702E-5,2.6458807449968594E-4,7.579108905535072E-6,36.892346204666936,0.8196230372478929,0.0015862446595053632,1.0930747727449702E-5,2.645778490372014E-4,7.579108905535072E-6,36.89118548117931,0.8196230372478929,0.002401527613041577,1.2604118683963698E-5,6.8867661866534036E-6,-2.1293696761404135E-7,1.9872064731129913
21.4257083,-2.0878333,0.725005,012542-020516,01 25 42.17,-02 05 16.2,0.23,3.5,4.9,0.5,<,46.2,<,37.2,,1517,1399,21.426448235429476,2.5521718684122966E-6,-2.087754713099472,2.533660592419631E-6,0.0025759658742317356,1.162722421779759E-5,0.0026484918571583484,6.837728211983238E-6,21.426448235429476,2.5521718684122966E-6,-2.087754713099472,2.533660592419631E-6,0.002339502403387353,6.095328368407541E-6,0.0022980181986175744,5.879037572236299E-6,129.11092260996995,5.894674441757495,0.002339425062281062,6.095328368407541E-6,0.002297915246286094,5.879037572236299E-6,129.11021641245918,5.894674441757495,0.0,6.095328368407541E-6,0.0,5.879037572236299E-6,0.0,5.894674441757495,0.0,6.095328368407541E-6,0.0,5.879037572236299E-6,0.0,5.894674441757495,0.00255548394841269,1.2161730562922741E-5,6.8867661866534036E-6,-2.1293695340318664E-7,2.6769908158534084
21.4284583,-0.8839167,0.48939,012542-005302,01 25 42.83,-00 53 02.1,0.34,4.9,6.1,0.6,<,76.7,<,55.8,,1516,1398,21.42671264022556,8.616749519839733E-7,-0.884569851818193,9.286029951182321E-7,0.007063129823036609,1.3930201229585785E-5,0.007398469162403515,6.8867661866534036E-6,21.427056420348343,8.616749519839733E-7,-0.88492548595664,9.286029951182321E-7,0.0023068324778241535,2.1894638817478527E-6,0.0022207860422512994,2.02609919476029E-6,97.62561655706409,1.008889687474173,0.0023068317383844,2.1894638817478527E-6,0.0022207059191549808,2.02609919476029E-6,97.62532141825729,1.008889687474173,0.0,2.1894638817478527E-6,0.0,2.02609919476029E-6,0.0,1.008889687474173,0.0,2.1894638817478527E-6,0.0,2.02609919476029E-6,0.0,1.008889687474173,0.007080644921217429,1.3170876483088317E-5,6.8867661866534036E-6,-2.1293698182489607E-7,6.709157655590303
21.4317083,-1.3783056,0.07452,012543-012241,01 25 43.61,-01 22 41.9,0.03,0.6,149.1,5.1,,30.2,<,14.1,P*,859,793,21.429235590492866,3.542300892337673E-7,-1.379793404871302,5.279882278771311E-7,0.1373712177938774,3.626606174548383E-5,0.03463977492896954,6.886768005642807E-6,21.42933788936248,3.542300892337673E-7,-1.3803036846917138,5.279882278771311E-7,0.00548546169066067,1.2565637293035791E-6,0.004026011804906771,8.140568080715592E-7,79.04133791724492,0.03551458216180615,0.005485461500348691,1.2565637293035791E-6,0.00402601174554885,8.140568080715592E-7,79.04093830464421,0.03551458216180615,0.00496857216393088,1.2565637293035791E-6,0.003248706869725261,8.140568080715592E-7,79.35925529960885,0.03551458216180615,0.004968571990634883,1.2565637293035791E-6,0.0032487068228732987,8.140568080715592E-7,79.35885568700814,0.03551458216180615,6.189388586513119,7.693945592398351E-4,6.886768005642807E-6,-2.1293679708378477E-7,10.38667956465255
21.4779583,-0.2781111,1.089455,012554-001641,01 25 54.71,-00 16 41.2,0.57,8.0,2.2,0.5,<,72.5,<,65.0,,1431,1319,21.475501177643245,5.1500173585629166E-5,-0.2791739570691177,4.90899157189847E-5,1.4178787510503712E-4,1.2140588181463301E-5,1.3906347212915064E-4,6.915182553265936E-6,21.475501177643245,5.1500173585629166E-5,-0.2791739570691177,4.90899157189847E-5,0.002445647483836892,1.2525344919017535E-4,0.0023046929227860244,1.1127520267549292E-4,122.94892045297905,34.9124896246014,0.0024455043433557356,1.2525344919017535E-4,0.0023044074386479804,1.1127520267549292E-4,122.94906494537042,34.9124896246014,0.0,1.2525344919017535E-4,0.0,1.1127520267549292E-4,0.0,34.9124896246014,0.0,1.2525344919017535E-4,0.0,1.1127520267549292E-4,0.0,34.9124896246014,1.7509043893973523E-4,1.3945292616510481E-5,6.886765731906053E-6,-2.1293696761404135E-7,9.637632766657495
21.4789583,-0.63775,0.72995,012554-003815,01 25 54.95,-00 38 15.9,0.5,10.8,3.1,0.6,<,99.0,<,67.5,S*,1428,1317,21.476991545938134,2.600038169644565E-5,-0.6361608566532024,2.5729992516338963E-5,3.141699478472649E-4,1.3007421608400931E-5,2.8545121293686106E-4,7.039880168335341E-6,21.476991545938134,2.600038169644565E-5,-0.6361608566532024,2.5729992516338963E-5,0.0025123471988174554,6.30582130870046E-5,0.0024215350339330376,5.86807291699908E-5,49.21979369033478,27.647776134266447,0.0025122670274654057,6.30582130870046E-5,0.0024214116651786596,5.86807291699908E-5,49.22013957042023,27.647776134266447,9.071476331799369E-4,6.30582130870046E-5,5.418567933976782E-4,5.86807291699908E-5,66.1662307653273,27.647776134266447,9.071376147738776E-4,6.30582130870046E-5,5.418178821481582E-4,5.86807291699908E-5,66.16657664541275,27.647776134266447,3.207844735453343E-4,9.264069172325072E-6,6.8867661866534036E-6,-2.1293698182489607E-7,9.102392010883769
21.4807083,-0.4943889,0.873181,012555-002939,01 25 55.37,-00 29 39.8,0.31,10.2,4.0,0.6,<,106.0,<,45.0,,1425,1314,21.47926447737114,2.0700358023522807E-5,-0.49586472632726414,2.096613581946577E-5,3.165948729639389E-4,1.1670606120260413E-5,3.241998228486987E-4,6.8452176762774874E-6,21.47926447737114,2.0700358023522807E-5,-0.49586472632726414,2.096613581946577E-5,0.002332599253968177,4.9441490283210274E-5,0.0023142145929418976,4.8674465105654716E-5,161.7638330895736,109.90354441152397,0.0023323464219983884,4.9441490283210274E-5,0.0023141938198600336,4.8674465105654716E-5,161.76412234761898,109.90354441152397,0.0,4.9441490283210274E-5,0.0,4.8674465105654716E-5,0.0,109.90354441152397,0.0,4.9441490283210274E-5,0.0,4.8674465105654716E-5,0.0,109.90354441152397,3.081221837829079E-4,8.861088785989527E-6,6.8867661866534036E-6,-2.1293698182489607E-7,7.432523645854528
21.4843333,-1.9605278,0.593682,012556-015737,01 25 56.24,-01 57 37.9,0.1,1.5,16.4,1.1,,32.4,<,30.1,S*,1405,1295,21.484421176685874,2.6884372825735776E-6,-1.9600592341675307,1.0709232594614503E-5,0.007176848414187615,3.447958963475385E-5,0.004411963214812587,6.8867661866534036E-6,21.486132921520966,2.6884372825735776E-6,-1.9604663943726244,1.0709232594614503E-5,0.005806014005926261,2.523549590869105E-5,0.0024129867733115023,6.2619516433356855E-6,92.18130197893882,0.25418827863455606,0.0058060137718580086,2.523549590869105E-5,0.002412859686496831,6.2619516433356855E-6,92.18262174385717,0.25418827863455606,0.005322365962006827,2.523549590869105E-5,3.819307681839455E-4,6.2619516433356855E-6,92.2116113087011,0.25418827863455606,0.005322365755892381,2.523549590869105E-5,3.819106521564623E-4,6.2619516433356855E-6,92.21293107361944,0.25418827863455606,0.007159490957004161,1.6931782609953345E-5,6.8867661866534036E-6,-2.1293695340318664E-7,1.7162118489237554
21.4915,-0.9117778,0.455655,012557-005442,01 25 57.96,-00 54 42.4,0.51,5.6,4.0,0.6,<,84.5,<,53.2,,1391,1282,21.493789172948233,1.4987728360219063E-6,-0.9116922262883491,1.554525325030767E-6,0.0042307500469333245,1.420675151409948E-5,0.004398121901701073,6.886765731906053E-6,21.494133605576128,1.4987728360219063E-6,-0.9120461270089187,1.554525325030767E-6,0.002306219524208339,3.685489330881796E-6,0.002249447060958008,3.503370434053755E-6,111.93077853445396,2.5933265402357897,0.0023062030138478007,3.685489330881796E-6,0.0022493894494341627,3.503370434053755E-6,111.93154145652484,2.5933265402357897,0.0,3.685489330881796E-6,0.0,3.503370434053755E-6,0.0,2.5933265402357897,0.0,3.685489330881796E-6,0.0,3.503370434053755E-6,0.0,2.5933265402357897,0.004358575766489257,1.5931631232534264E-5,6.886765731906053E-6,-2.1293696761404135E-7,8.245736011846073
21.5025417,-1.3479167,0.019517,012600-012052,01 26 00.61,-01 20 52.5,0.03,0.7,92.0,3.2,,40.7,<,15.4,P*,855,793,21.502476190551143,1.1692466383070789E-7,-1.345486886089853,1.2934317177285976E-7,0.05962926974687486,1.2333861360124683E-5,0.05747551675819295,6.94397415279948E-6,21.502476190551143,1.1692466383070789E-7,-1.345486886089853,1.2934317177285976E-7,0.002467347491368472,3.069784421325952E-7,0.0023240647947771614,2.7265979054503853E-7,15.755170060492567,0.08296672809165528,0.002467347444413687,3.069784421325952E-7,0.002324063434574025,2.7265979054503853E-7,15.75649992331806,0.08296672809165528,6.542666688967958E-4,3.069784421325952E-7,5.2484187894101876E-5,2.7265979054503853E-7,23.07735929302379,0.08296672809165528,6.542666678960792E-4,3.069784421325952E-7,5.2484156265760464E-5,2.7265979054503853E-7,23.078689155849283,0.08296672809165528,6.189388586513119,7.693945592398351E-4,6.886768005642807E-6,-2.1293679708378477E-7,8.750506867041267
21.5275833,-2.1007778,0.733892,012606-020602,01 26 06.62,-02 06 02.8,0.18,2.7,9.9,1.1,,40.2,<,37.5,,1298,1202,21.526972818086918,8.972887227691504E-6,-2.1017619007115735,1.4855786946779104E-5,0.0016771858514195792,2.9295912128639773E-5,9.136681437403441E-4,6.8867661866534036E-6,21.52749094926956,8.972887227691504E-6,-2.1022155225016563,1.4855786946779104E-5,0.003804709505225,3.689993567059401E-5,0.002484787218387458,1.7568199269981255E-5,111.20647249283556,0.9989453162068089,0.003804689013073827,3.689993567059401E-5,0.002484597146859821,1.7568199269981255E-5,111.20944823188947,0.9989453162068089,0.0030120113447404707,3.689993567059401E-5,7.201285236024072E-4,1.7568199269981255E-5,110.67853661266777,0.9989453162068089,0.003011996230699624,3.689993567059401E-5,7.200731731150074E-4,1.7568199269981255E-5,110.68151235172168,0.9989453162068089,0.002207699615730374,2.307130418407833E-5,6.8867661866534036E-6,-2.129369249814772E-7,4.168298426263573
21.5325,-0.5186389,0.849013,012607-003107,01 26 07.80,-00 31 07.1,0.18,2.7,6.0,0.5,<,37.1,<,33.5,,1305,1208,21.531738936954493,1.3252021098624547E-5,-0.5189807835963776,2.380953703034085E-5,8.086047752494817E-4,1.8098697568667795E-5,5.292052969256074E-4,6.8867661866534036E-6,21.532282256806603,1.3252021098624547E-5,-0.5194024332773793,2.380953703034085E-5,0.003358807649608009,5.8995576935315555E-5,0.0021345141520402204,2.523632806160576E-5,110.13398742722889,1.6069894394002702,0.0033587358336344734,5.8995576935315555E-5,0.002134320238179056,2.523632806160576E-5,110.1347653688072,1.6069894394002702,0.0,5.8995576935315555E-5,0.0,2.523632806160576E-5,0.0,1.6069894394002702,0.0,5.8995576935315555E-5,0.0,2.523632806160576E-5,0.0,1.6069894394002702,7.867720621275587E-4,1.1265364976941752E-5,6.8867661866534036E-6,-2.1293695340318664E-7,3.003474331993833
21.5405417,-1.9556389,0.589465,012609-015720,01 26 09.73,-01 57 20.3,0.67,7.5,2.4,0.5,<,89.3,<,62.2,,1287,1191,21.537649024173522,9.83729807053184E-6,-1.9559446426424767,8.895814710027349E-6,7.957285447083112E-4,1.2413634145034164E-5,7.614654201507195E-4,6.951731407529297E-6,21.537649024173522,9.83729807053184E-6,-1.9559446426424767,8.895814710027349E-6,0.002503534758333537,2.3788702224630393E-5,0.00230720316969667,2.0237381138602686E-5,115.61776264166284,4.711149709830714,0.002503523826899399,2.3788702224630393E-5,0.002307090889280581,2.0237381138602686E-5,115.62089628985524,4.711149709830714,0.0,2.3788702224630393E-5,0.0,2.0237381138602686E-5,0.0,4.711149709830714,0.0,2.3788702224630393E-5,0.0,2.0237381138602686E-5,0.0,4.711149709830714,8.947233067318478E-4,1.575876909460939E-5,6.886765731906053E-6,-2.1293693919233192E-7,10.46560674235186
21.5506667,-1.8693611,0.504174,012612-015209,01 26 12.16,-01 52 09.7,0.37,5.6,3.6,0.5,<,66.0,<,46.5,,1257,1162,21.550522095999092,8.206665894511646E-6,-1.8724462246147016,8.732626681050781E-6,0.0024691341156142903,2.993290122835212E-5,0.0014535793416996837,6.886765731906053E-6,21.550586527495586,8.206665894511646E-6,-1.8731490619098696,8.732626681050781E-6,0.003726017711321094,2.2879403008132897E-5,0.0030599133532950777,1.6518641066581377E-5,50.68153466677852,1.343578054248388,0.0037259281028398654,2.2879403008132897E-5,0.00305986560609797,1.6518641066581377E-5,50.68495513430361,1.343578054248388,0.0028916641213880437,2.2879403008132897E-5,0.0019559784312438476,1.6518641066581377E-5,52.5476811571601,1.343578054248388,0.002891598250937949,2.2879403008132897E-5,0.0019559454261522165,1.6518641066581377E-5,52.55110162468519,1.343578054248388,0.0024689337993504803,1.690479870033358E-5,6.886765731906053E-6,-2.1293696761404135E-7,11.118628946645503
21.59375,-1.6323889,0.279484,012622-013756,01 26 22.50,-01 37 56.6,0.12,1.7,10.5,0.6,<,35.5,<,25.5,,1152,1061,21.593235606763262,6.692819301247727E-7,-1.6323486552456477,5.302108641967184E-7,0.01457189882553486,2.317029025330448E-5,0.01279099852972535,6.886765731906053E-6,21.593573097868433,6.692819301247727E-7,-1.6327177746546622,5.302108641967184E-7,0.0026518671793288274,1.57605096551209E-6,0.002351762473597573,1.2485354419056698E-6,0.3691396981766068,0.20147199805613497,0.0026518398221563014,1.57605096551209E-6,0.0023517548746001494,1.2485354419056698E-6,0.3733381925311079,0.20147199805613497,0.0011653193156245625,1.57605096551209E-6,3.8315783585520115E-4,1.2485354419056698E-6,179.2263663926862,0.20147199805613497,0.0011653075656485037,1.57605096551209E-6,3.8315650852085347E-4,1.2485354419056698E-6,179.2305648870407,0.20147199805613497,0.014591322619496095,2.0846892264818644E-5,6.886765731906053E-6,-2.1293698182489607E-7,1.8567253509912327
21.6025833,-0.8502778,0.525991,012624-005101,01 26 24.62,-00 51 01.0,0.06,1.0,19.5,0.7,<,26.7,<,22.8,,1123,1033,21.6023420241677,6.366812541937421E-7,-0.8505542232066526,6.768394629274653E-7,0.010096628021501923,1.4554701617528067E-5,0.010388744356596681,6.886765731906053E-6,21.602688566987688,6.366812541937421E-7,-0.8509064547125816,6.768394629274653E-7,0.002331086233622069,1.5957730709120944E-6,0.00225887541937188,1.497206937792683E-6,98.1839697340692,0.8797458435153064,0.0023310675650951348,1.5957730709120944E-6,0.0022587911565736434,1.497206937792683E-6,98.18629263542338,0.8797458435153064,0.0,1.5957730709120944E-6,0.0,1.497206937792683E-6,0.0,0.8797458435153064,0.0,1.5957730709120944E-6,0.0,1.497206937792683E-6,0.0,0.8797458435153064,0.010166856991781681,1.663256227117879E-5,6.886765731906053E-6,-2.1293695340318664E-7,1.3208173476051464
